timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap
2021-07-13T00:00:00.000Z,2021-07-13T23:59:59.999Z,2021-07-13T00:00:28.000Z,2021-07-13T21:25:48.000Z,5.97990966,5.97990966,5.68413745,5.7673077,1278146.64,184625522.5
2021-07-12T00:00:00.000Z,2021-07-12T23:59:59.999Z,2021-07-12T03:18:06.000Z,2021-07-12T20:09:29.000Z,6.23289773,6.29872057,5.89770594,5.98003864,1680823.81,191435556.4
2021-07-11T00:00:00.000Z,2021-07-11T23:59:59.999Z,2021-07-11T02:08:08.000Z,2021-07-11T13:49:09.000Z,6.24409872,6.31892443,6.06811434,6.23266008,1230832.95,199522582.2
2021-07-10T00:00:00.000Z,2021-07-10T23:59:59.999Z,2021-07-10T18:39:09.000Z,2021-07-10T12:20:08.000Z,6.10989301,6.27805737,5.9483681,6.24232936,1421162.73,199832119.2
2021-07-09T00:00:00.000Z,2021-07-09T23:59:59.999Z,2021-07-09T16:56:08.000Z,2021-07-09T12:37:08.000Z,6.18243012,6.3268617,6.05172251,6.11282733,1131922.13,195686444.6
2021-07-08T00:00:00.000Z,2021-07-08T23:59:59.999Z,2021-07-08T02:24:08.000Z,2021-07-08T14:58:08.000Z,6.71846399,6.81147285,6.12130492,6.18187778,1963288.44,197896917.4
2021-07-07T00:00:00.000Z,2021-07-07T23:59:59.999Z,2021-07-07T04:51:08.000Z,2021-07-07T10:51:10.000Z,6.89544656,6.98381314,6.3132427,6.72306095,1369311.9,215221504.7
2021-07-06T00:00:00.000Z,2021-07-06T23:59:59.999Z,2021-07-06T06:58:08.000Z,2021-07-06T17:36:08.000Z,6.92452725,7.15011681,6.76237548,6.89330712,1346059,220671498
2021-07-05T00:00:00.000Z,2021-07-05T23:59:59.999Z,2021-07-05T07:16:08.000Z,2021-07-05T15:46:09.000Z,7.18292392,7.4833427,6.52173279,6.93132358,2881692.97,221888497.2
2021-07-04T00:00:00.000Z,2021-07-04T23:59:59.999Z,2021-07-04T00:01:08.000Z,2021-07-04T15:18:09.000Z,7.39239715,7.40125582,7.06212782,7.18164994,1526228.05,229902051.7
2021-07-03T00:00:00.000Z,2021-07-03T23:59:59.999Z,2021-07-03T17:24:08.000Z,2021-07-03T05:31:10.000Z,7.4830763,7.62455358,7.19689484,7.38949206,1513237.78,236555582.6
2021-07-02T00:00:00.000Z,2021-07-02T23:59:59.999Z,2021-07-02T00:18:06.000Z,2021-07-02T02:04:06.000Z,7.03803349,7.76576938,6.76301522,7.48348188,2376020.33,239564425
2021-07-01T00:00:00.000Z,2021-07-01T23:59:59.999Z,2021-07-01T22:49:06.000Z,2021-07-01T08:01:08.000Z,6.44039603,7.0952474,6.26051526,7.02090473,2145387.39,224756207.1
2021-06-30T00:00:00.000Z,2021-06-30T23:59:59.999Z,2021-06-30T00:01:11.000Z,2021-06-30T16:07:10.000Z,6.7361451,6.77314858,6.1786124,6.43944599,1783155.65,206142301
2021-06-29T00:00:00.000Z,2021-06-29T23:59:59.999Z,2021-06-29T21:58:10.000Z,2021-06-29T09:09:18.000Z,6.14091622,7.00636083,6.06956907,6.74129273,2064623.59,215805148
2021-06-28T00:00:00.000Z,2021-06-28T23:59:59.999Z,2021-06-28T01:15:17.000Z,2021-06-28T15:15:10.000Z,6.28714635,6.29191079,5.99228059,6.13992256,1498211.17,196553829
2021-06-27T00:00:00.000Z,2021-06-27T23:59:59.999Z,2021-06-27T03:25:09.000Z,2021-06-27T00:08:10.000Z,5.98944383,6.3821423,5.93206218,6.28334294,1323555.39,201145063.3
2021-06-26T00:00:00.000Z,2021-06-26T23:59:59.999Z,2021-06-26T03:30:10.000Z,2021-06-26T18:45:18.000Z,6.06633929,6.20011154,5.83455005,5.98376272,1505456.31,191554773.3
2021-06-25T00:00:00.000Z,2021-06-25T23:59:59.999Z,2021-06-25T04:16:10.000Z,2021-06-25T18:03:10.000Z,6.6401049,6.95600718,5.96410247,6.0674475,1904257.92,194233726.4
2021-06-24T00:00:00.000Z,2021-06-24T23:59:59.999Z,2021-06-24T22:10:10.000Z,2021-06-24T09:27:11.000Z,6.40148211,6.72819718,6.08827634,6.63811309,1451519.81,212502117.3
2021-06-23T00:00:00.000Z,2021-06-23T23:59:59.999Z,2021-06-23T04:33:10.000Z,2021-06-23T00:18:08.000Z,5.962336,6.78497495,5.91268883,6.54149174,2177475.25,209409033.3
2021-06-22T00:00:00.000Z,2021-06-22T23:59:59.999Z,2021-06-22T05:27:07.000Z,2021-06-22T13:57:07.000Z,6.16862555,6.59947747,4.92138045,5.95881229,4730916.06,190756049.5
2021-06-21T00:00:00.000Z,2021-06-21T23:59:59.999Z,2021-06-21T00:04:08.000Z,2021-06-21T23:59:08.000Z,8.00631519,8.0383306,6.171214,6.171214,2684289.13,197555543.7
2021-06-20T00:00:00.000Z,2021-06-20T23:59:59.999Z,2021-06-20T03:11:07.000Z,2021-06-20T12:46:07.000Z,8.01582947,8.24384301,7.49715664,8.00691182,2159703.49,256320688.1
2021-06-19T00:00:00.000Z,2021-06-19T23:59:59.999Z,2021-06-19T13:52:07.000Z,2021-06-19T04:20:07.000Z,7.93703197,8.51052465,7.7910416,8.02233378,1774150.02,256814382.4
2021-06-18T00:00:00.000Z,2021-06-18T23:59:59.999Z,2021-06-18T03:28:07.000Z,2021-06-18T19:58:07.000Z,8.65745603,8.9018592,7.70553666,7.93345355,2278606.58,253969110.6
2021-06-17T00:00:00.000Z,2021-06-17T23:59:59.999Z,2021-06-17T11:49:07.000Z,2021-06-17T18:19:07.000Z,8.84901492,9.01381769,8.55902721,8.6499389,927030.32,276905546.3
2021-06-16T00:00:00.000Z,2021-06-16T23:59:59.999Z,2021-06-16T06:46:09.000Z,2021-06-16T23:04:07.000Z,9.31190376,9.32468732,8.75787764,8.85113126,1988282.35,283346202.2
2021-06-15T00:00:00.000Z,2021-06-15T23:59:59.999Z,2021-06-15T20:22:10.000Z,2021-06-15T15:05:10.000Z,9.22272565,9.49240483,8.91246058,9.06968031,2345389.32,290342488
2021-06-14T00:00:00.000Z,2021-06-14T23:59:59.999Z,2021-06-14T00:11:10.000Z,2021-06-14T10:14:10.000Z,9.71524913,9.81157329,9.04436561,9.66849239,3145997.24,309511916.4
2021-06-13T00:00:00.000Z,2021-06-13T23:59:59.999Z,2021-06-13T22:02:08.000Z,2021-06-13T11:46:09.000Z,8.79050837,9.8810482,8.72037007,9.7078238,2747061.49,310771010.5
2021-06-12T00:00:00.000Z,2021-06-12T23:59:59.999Z,2021-06-12T01:08:09.000Z,2021-06-12T10:26:08.000Z,9.47547599,9.71991664,8.60044159,8.78517172,2428163.97,281234677.1
2021-06-11T00:00:00.000Z,2021-06-11T23:59:59.999Z,2021-06-11T16:32:09.000Z,2021-06-11T07:07:08.000Z,8.87654818,9.7850866,8.78768792,9.48021412,2745646.56,303484672
2021-06-10T00:00:00.000Z,2021-06-10T23:59:59.999Z,2021-06-10T00:00:18.000Z,2021-06-10T14:52:09.000Z,9.92530647,9.92530647,8.70329774,8.87816609,2336928.57,284211652.6
2021-06-09T00:00:00.000Z,2021-06-09T23:59:59.999Z,2021-06-09T23:40:09.000Z,2021-06-09T02:35:10.000Z,8.80226581,10.02411692,8.54209131,9.92213562,3298387.26,317631652
2021-06-08T00:00:00.000Z,2021-06-08T23:59:59.999Z,2021-06-08T00:19:07.000Z,2021-06-08T15:22:10.000Z,9.54937832,9.61189512,7.63353256,8.81087788,5315160.25,282057593.8
2021-06-07T00:00:00.000Z,2021-06-07T23:59:59.999Z,2021-06-07T03:17:10.000Z,2021-06-07T23:58:08.000Z,9.92395164,10.8375096,9.55266708,9.55507731,2746167.88,305881224.6
2021-06-06T00:00:00.000Z,2021-06-06T23:59:59.999Z,2021-06-06T16:03:09.000Z,2021-06-06T14:51:08.000Z,10.01031364,10.12889472,9.7417322,9.92329161,1601562.11,317668658.3
2021-06-05T00:00:00.000Z,2021-06-05T23:59:59.999Z,2021-06-05T02:22:08.000Z,2021-06-05T22:01:07.000Z,10.54229874,11.00797025,9.77392253,10.00956188,2532164.53,320430379.2
2021-06-04T00:00:00.000Z,2021-06-04T23:59:59.999Z,2021-06-04T00:03:19.000Z,2021-06-04T14:31:07.000Z,11.77087982,11.87550552,10.12700148,10.55248096,3481048.4,337810537
2021-06-03T00:00:00.000Z,2021-06-03T23:59:59.999Z,2021-06-03T05:59:09.000Z,2021-06-03T03:10:10.000Z,12.10830654,12.24023551,11.08497797,11.7624563,3195977.77,376544785.6
2021-06-02T00:00:00.000Z,2021-06-02T23:59:59.999Z,2021-06-02T00:00:10.000Z,2021-06-02T06:43:09.000Z,12.50739108,12.50739108,11.50860657,12.15979161,2368368.8,389264453.5
2021-06-01T00:00:00.000Z,2021-06-01T23:59:59.999Z,2021-06-01T00:40:10.000Z,2021-06-01T20:11:10.000Z,12.829815,13.04111206,11.92938785,12.50534704,3685574.36,400326521.7
2021-05-31T00:00:00.000Z,2021-05-31T23:59:59.999Z,2021-05-31T23:47:10.000Z,2021-05-31T06:00:10.000Z,11.82421194,12.87093017,10.94156189,12.82093341,4921820.41,410429207.5
2021-05-30T00:00:00.000Z,2021-05-30T23:59:59.999Z,2021-05-30T19:31:10.000Z,2021-05-30T01:32:09.000Z,9.96585208,12.1812228,9.74918,11.8277496,4614052.57,378634982.6
2021-05-29T00:00:00.000Z,2021-05-29T23:59:59.999Z,2021-05-29T05:49:09.000Z,2021-05-29T19:51:17.000Z,10.87715435,11.38258972,9.58110559,9.96564628,3456693.61,319024533.9
2021-05-28T00:00:00.000Z,2021-05-28T23:59:59.999Z,2021-05-28T02:55:09.000Z,2021-05-28T12:08:09.000Z,12.36838894,12.61070152,10.27412501,10.88131727,4997557.79,348337385.6
2021-05-27T00:00:00.000Z,2021-05-27T23:59:59.999Z,2021-05-27T01:21:20.000Z,2021-05-27T04:44:09.000Z,13.24865025,13.43223751,11.67585651,12.41134677,3910926.07,397317344.8
2021-05-26T00:00:00.000Z,2021-05-26T23:59:59.999Z,2021-05-26T06:36:09.000Z,2021-05-26T00:01:09.000Z,11.50497937,13.76127767,11.472652,13.23343976,6580217.86,423634537.6
2021-05-25T00:00:00.000Z,2021-05-25T23:59:59.999Z,2021-05-25T23:36:16.000Z,2021-05-25T11:40:09.000Z,9.62958902,11.59102382,8.47951814,11.45773909,6379811.33,366790047.7
2021-05-24T00:00:00.000Z,2021-05-24T23:59:59.999Z,2021-05-24T23:34:09.000Z,2021-05-24T02:11:09.000Z,7.62136008,9.66259036,7.6177715,9.62505864,5588349.77,308121496.7
2021-05-23T00:00:00.000Z,2021-05-23T23:59:59.999Z,2021-05-23T01:25:09.000Z,2021-05-23T13:41:09.000Z,9.09208949,9.75392854,6.838103,7.62202518,5209155.83,243999532.3
2021-05-22T00:00:00.000Z,2021-05-22T23:59:59.999Z,2021-05-22T01:39:10.000Z,2021-05-22T07:41:09.000Z,9.81706102,10.11833355,8.03205199,9.14508596,3582235.93,292756405.9
2021-05-21T00:00:00.000Z,2021-05-21T23:59:59.999Z,2021-05-21T01:14:10.000Z,2021-05-21T21:22:09.000Z,12.33119183,12.88419135,8.10821164,9.81952158,6077589.59,314346727.5
2021-05-20T00:00:00.000Z,2021-05-20T23:59:59.999Z,2021-05-20T13:23:09.000Z,2021-05-20T02:05:09.000Z,10.2363202,14.67188152,8.21400821,12.32852649,8957914.83,394666066.7
2021-05-19T00:00:00.000Z,2021-05-19T23:59:59.999Z,2021-05-19T00:07:09.000Z,2021-05-19T12:58:09.000Z,18.17496707,18.28579929,6.10689471,10.23626629,16137475.28,327687737.7
2021-05-18T00:00:00.000Z,2021-05-18T23:59:59.999Z,2021-05-18T06:50:09.000Z,2021-05-18T00:55:09.000Z,14.32894376,19.60491304,14.21663223,18.1843706,15973558.17,582125854.6
2021-05-17T00:00:00.000Z,2021-05-17T23:59:59.999Z,2021-05-17T23:59:14.000Z,2021-05-17T05:54:13.000Z,12.65377107,14.3130174,10.52933701,14.3130174,8476364.17,458194439.1
2021-05-16T00:00:00.000Z,2021-05-16T23:59:59.999Z,2021-05-16T13:29:09.000Z,2021-05-16T21:37:09.000Z,9.98185896,14.54579125,9.86269335,12.61411866,9930627.04,403808565.5
2021-05-15T00:00:00.000Z,2021-05-15T23:59:59.999Z,2021-05-15T15:23:08.000Z,2021-05-15T11:07:09.000Z,9.37485013,10.96133348,8.90904538,9.99269866,6832987.44,319890546.2
2021-05-14T00:00:00.000Z,2021-05-14T23:59:59.999Z,2021-05-14T15:29:08.000Z,2021-05-14T00:27:13.000Z,5.82957033,9.90594351,5.80404045,9.34205661,10263293.45,299061914.7
2021-05-13T00:00:00.000Z,2021-05-13T23:59:59.999Z,2021-05-13T23:57:09.000Z,2021-05-13T09:59:09.000Z,5.64474055,5.82591712,4.82312344,5.82342422,2504961.05,186421948.6
2021-05-12T00:00:00.000Z,2021-05-12T23:59:59.999Z,2021-05-12T22:37:09.000Z,2021-05-12T10:12:10.000Z,5.32159687,5.81358366,5.23356881,5.66036248,2501659.81,181201946.3
2021-05-11T00:00:00.000Z,2021-05-11T23:59:59.999Z,2021-05-11T23:56:09.000Z,2021-05-11T06:35:09.000Z,4.96045327,5.33011261,4.72222936,5.32225511,2000994.14,170378308.5
2021-05-10T00:00:00.000Z,2021-05-10T23:59:59.999Z,2021-05-10T21:19:09.000Z,2021-05-10T20:09:09.000Z,5.01488288,5.0493172,4.55423788,4.95977542,1784187.92,158774453.4
2021-05-09T00:00:00.000Z,2021-05-09T23:59:59.999Z,2021-05-09T20:52:09.000Z,2021-05-09T01:17:09.000Z,3.99645805,5.10881689,3.97283134,5.02560701,2072282.46,160881882.7
2021-05-08T00:00:00.000Z,2021-05-08T23:59:59.999Z,2021-05-08T23:58:09.000Z,2021-05-08T05:32:09.000Z,3.93017412,3.999449,3.88139217,3.99846954,817800.62,128000718.1
2021-05-07T00:00:00.000Z,2021-05-07T23:59:59.999Z,2021-05-07T10:01:09.000Z,2021-05-07T01:42:13.000Z,3.83345735,3.99112542,3.78085375,3.92968574,952487.93,125798782
2021-05-06T00:00:00.000Z,2021-05-06T23:59:59.999Z,2021-05-06T06:43:09.000Z,2021-05-06T15:53:08.000Z,3.7796086,3.87223058,3.72868543,3.83291092,607118.94,122700785
2021-05-05T00:00:00.000Z,2021-05-05T23:59:59.999Z,2021-05-05T02:49:07.000Z,2021-05-05T10:49:09.000Z,3.82211659,3.88026678,3.47799117,3.78147645,1215825.79,121054242.6
2021-05-04T00:00:00.000Z,2021-05-04T23:59:59.999Z,2021-05-04T01:20:08.000Z,2021-05-04T17:27:06.000Z,3.87939029,3.88796156,3.59251518,3.82416011,638330.64,122420650.1
2021-05-03T00:00:00.000Z,2021-05-03T23:59:59.999Z,2021-05-03T23:58:08.000Z,2021-05-03T01:25:08.000Z,3.51638312,3.87966772,3.51493904,3.87863,852714.87,124164363.8
2021-05-02T00:00:00.000Z,2021-05-02T23:59:59.999Z,2021-05-02T02:57:08.000Z,2021-05-02T10:42:09.000Z,3.58698912,3.63058841,3.46309471,3.52102011,329175.13,112716402.6
2021-05-01T00:00:00.000Z,2021-05-01T23:59:59.999Z,2021-05-01T00:37:08.000Z,2021-05-01T14:32:08.000Z,3.71015331,3.75619725,3.51853337,3.58422881,390981.79,114739866.8
2021-04-30T00:00:00.000Z,2021-04-30T23:59:59.999Z,2021-04-30T22:37:08.000Z,2021-04-30T16:00:11.000Z,3.53834248,3.75786107,3.46770048,3.71504447,483192.26,118927593.7
2021-04-29T00:00:00.000Z,2021-04-29T23:59:59.999Z,2021-04-29T02:07:08.000Z,2021-04-29T21:52:08.000Z,3.76529323,3.82582495,3.47109747,3.53225275,835054.29,113075986.9
2021-04-28T00:00:00.000Z,2021-04-28T23:59:59.999Z,2021-04-28T04:37:08.000Z,2021-04-28T10:32:08.000Z,3.76192751,3.99597586,3.47184143,3.7639012,1178363.54,120491616.2
2021-04-27T00:00:00.000Z,2021-04-27T23:59:59.999Z,2021-04-27T23:51:15.000Z,2021-04-27T06:32:08.000Z,3.18684863,3.76932591,3.16188646,3.76207092,1367491.45,120433024.5
2021-04-26T00:00:00.000Z,2021-04-26T23:59:59.999Z,2021-04-26T23:50:08.000Z,2021-04-26T00:05:08.000Z,2.83110086,3.19150789,2.82505986,3.18661437,568921.23,102011263.1
2021-04-25T00:00:00.000Z,2021-04-25T23:59:59.999Z,2021-04-25T15:18:09.000Z,2021-04-25T23:07:08.000Z,3.01636949,3.08069284,2.72405773,2.8293773,375768.21,90575237.25
2021-04-24T00:00:00.000Z,2021-04-24T23:59:59.999Z,2021-04-24T22:26:08.000Z,2021-04-24T08:11:08.000Z,3.0927245,3.16387149,2.81347739,3.0166534,459010.78,96570399.82
2021-04-23T00:00:00.000Z,2021-04-23T23:59:59.999Z,2021-04-23T18:46:08.000Z,2021-04-23T07:20:08.000Z,3.20777935,3.44734952,2.21533871,3.09241253,1839402.77,98995633.53
2021-04-22T00:00:00.000Z,2021-04-22T23:59:59.999Z,2021-04-22T19:13:08.000Z,2021-04-22T23:48:10.000Z,3.41515683,3.49143535,3.20431786,3.20758994,650735.14,102682742.1
2021-04-21T00:00:00.000Z,2021-04-21T23:59:59.999Z,2021-04-21T04:20:08.000Z,2021-04-21T18:02:08.000Z,3.54795944,3.63333106,3.36133485,3.41590318,454463.24,109351354.5
2021-04-20T00:00:00.000Z,2021-04-20T23:59:59.999Z,2021-04-20T23:01:08.000Z,2021-04-20T07:30:08.000Z,3.44015662,3.58445952,3.14053572,3.55026483,751941.34,113652597.4
2021-04-19T00:00:00.000Z,2021-04-19T23:59:59.999Z,2021-04-19T03:59:08.000Z,2021-04-19T16:51:08.000Z,3.59439522,3.63177996,3.33742773,3.44195104,606979.31,110185209.9
2021-04-18T00:00:00.000Z,2021-04-18T23:59:59.999Z,2021-04-18T00:12:10.000Z,2021-04-18T09:46:08.000Z,3.95537435,3.97050911,3.31370156,3.59376253,1293588.95,114952345.1
2021-04-17T00:00:00.000Z,2021-04-17T23:59:59.999Z,2021-04-17T04:46:08.000Z,2021-04-17T15:11:09.000Z,3.81007613,4.01415861,3.80677627,3.95628053,1209878.92,126338588.7
2021-04-16T00:00:00.000Z,2021-04-16T23:59:59.999Z,2021-04-16T16:46:08.000Z,2021-04-16T12:25:09.000Z,3.67795049,3.84013786,3.51029392,3.81170036,1114063.74,121518352.9
2021-04-15T00:00:00.000Z,2021-04-15T23:59:59.999Z,2021-04-15T22:00:17.000Z,2021-04-15T07:54:08.000Z,3.53900944,3.71419708,3.24833001,3.67581822,825426.07,116990369.4
2021-04-14T00:00:00.000Z,2021-04-14T23:59:59.999Z,2021-04-14T21:19:08.000Z,2021-04-14T17:00:15.000Z,3.47078971,3.53889826,3.26470106,3.53799463,897912.56,112393432
2021-04-13T00:00:00.000Z,2021-04-13T23:59:59.999Z,2021-04-13T22:41:15.000Z,2021-04-13T09:34:08.000Z,2.91581722,3.49707718,2.90412355,3.47218259,1195345.03,110098319.9
2021-04-12T00:00:00.000Z,2021-04-12T23:59:59.999Z,2021-04-12T22:26:11.000Z,2021-04-12T11:11:09.000Z,2.93812047,3.04582179,2.66771007,2.91686131,1227186.62,92328586.56
2021-04-11T00:00:00.000Z,2021-04-11T23:59:59.999Z,2021-04-11T20:46:11.000Z,2021-04-11T07:23:09.000Z,2.48811259,2.94701776,2.42710708,2.93841459,1302056.79,92845535.36
2021-04-10T00:00:00.000Z,2021-04-10T23:59:59.999Z,2021-04-10T09:42:09.000Z,2021-04-10T04:38:08.000Z,2.43271269,2.56055163,2.40295681,2.48810743,607396.97,78476221.95
2021-04-09T00:00:00.000Z,2021-04-09T23:59:59.999Z,2021-04-09T19:23:08.000Z,2021-04-09T12:13:08.000Z,2.38369519,2.49273685,2.32568107,2.43657715,174707.49,76709486.57
2021-04-08T00:00:00.000Z,2021-04-08T23:59:59.999Z,2021-04-08T00:46:08.000Z,2021-04-08T11:25:11.000Z,2.48560761,2.63115281,2.27967256,2.38298067,310926.94,74884340.73
2021-04-07T00:00:00.000Z,2021-04-07T23:59:59.999Z,2021-04-07T23:17:08.000Z,2021-04-07T19:22:08.000Z,2.41986417,2.54139845,2.37166655,2.48855573,1245219.77,78069484.54
2021-04-06T00:00:00.000Z,2021-04-06T23:59:59.999Z,2021-04-06T05:46:08.000Z,2021-04-06T13:18:08.000Z,2.44704914,2.56511871,2.3218941,2.42007603,1547068.17,75789951.8
2021-04-05T00:00:00.000Z,2021-04-05T23:59:59.999Z,2021-04-05T21:21:15.000Z,2021-04-05T02:17:08.000Z,2.31730377,2.46629138,2.26141785,2.44402251,1122460.21,76412310.01
2021-04-04T00:00:00.000Z,2021-04-04T23:59:59.999Z,2021-04-04T10:32:08.000Z,2021-04-04T21:29:08.000Z,2.42633697,2.51086725,2.27675811,2.31714463,922473.37,72326084.91
2021-04-03T00:00:00.000Z,2021-04-03T23:59:59.999Z,2021-04-03T16:18:08.000Z,2021-04-03T08:23:08.000Z,2.43711057,2.55708371,2.34916718,2.42671262,1043125.46,75622135.91
2021-04-02T00:00:00.000Z,2021-04-02T23:59:59.999Z,2021-04-02T20:33:08.000Z,2021-04-02T10:06:09.000Z,2.22742568,2.50274388,2.11203569,2.43767638,1116454.52,75844956.09
2021-04-01T00:00:00.000Z,2021-04-01T23:59:59.999Z,2021-04-01T02:43:08.000Z,2021-04-01T18:25:13.000Z,2.31895937,2.37879233,2.17852674,2.22767584,869973.55,69210832.02
2021-03-31T00:00:00.000Z,2021-03-31T23:59:59.999Z,2021-03-31T00:28:08.000Z,2021-03-31T14:00:13.000Z,2.53064929,2.54151214,2.09742447,2.31884425,1256375.82,71930091.86
2021-03-30T00:00:00.000Z,2021-03-30T23:59:59.999Z,2021-03-30T01:16:08.000Z,2021-03-30T09:07:08.000Z,2.7871088,2.81078414,2.34359229,2.53055199,997526.08,78371392.39
2021-03-29T00:00:00.000Z,2021-03-29T23:59:59.999Z,2021-03-29T21:42:11.000Z,2021-03-29T07:03:08.000Z,2.84242658,2.86991568,2.5232373,2.78715708,1338102.57,86175700.12
2021-03-28T00:00:00.000Z,2021-03-28T23:59:59.999Z,2021-03-28T04:42:08.000Z,2021-03-28T14:09:09.000Z,2.91265789,3.0156164,2.66305682,2.84269726,1004232.13,87744336.58
2021-03-27T00:00:00.000Z,2021-03-27T23:59:59.999Z,2021-03-27T16:15:15.000Z,2021-03-27T12:46:08.000Z,2.78215947,2.97934588,2.68667144,2.91290369,988105.25,89727200.63
2021-03-26T00:00:00.000Z,2021-03-26T23:59:59.999Z,2021-03-26T23:56:12.000Z,2021-03-26T10:54:08.000Z,2.44234599,2.8085019,2.32780111,2.78189336,1010952.76,85514088.82
2021-03-25T00:00:00.000Z,2021-03-25T23:59:59.999Z,2021-03-25T00:01:08.000Z,2021-03-25T17:38:08.000Z,2.62454046,2.66933556,2.31656835,2.4426585,1168960.38,74937228.18
2021-03-24T00:00:00.000Z,2021-03-24T23:59:59.999Z,2021-03-24T17:22:08.000Z,2021-03-24T00:33:09.000Z,2.28291466,2.73900207,2.24418699,2.62463937,1323077.63,80363643.97
2021-03-23T00:00:00.000Z,2021-03-23T23:59:59.999Z,2021-03-23T23:54:09.000Z,2021-03-23T12:00:10.000Z,2.09137759,2.30036538,1.99142763,2.28347385,932812.95,69787706.03
2021-03-22T00:00:00.000Z,2021-03-22T23:59:59.999Z,2021-03-22T23:22:08.000Z,2021-03-22T09:56:07.000Z,1.96783758,2.1543532,1.94103713,2.09152037,1132325.51,63808580.47
2021-03-21T00:00:00.000Z,2021-03-21T23:59:59.999Z,2021-03-21T12:58:07.000Z,2021-03-21T08:07:07.000Z,1.97431993,2.08218029,1.90103261,1.96765655,921798.88,59929511.67
2021-03-20T00:00:00.000Z,2021-03-20T23:59:59.999Z,2021-03-20T09:33:07.000Z,2021-03-20T07:34:07.000Z,2.00099645,2.09197271,1.94091208,1.97484636,733033.38,60044814.61
2021-03-19T00:00:00.000Z,2021-03-19T23:59:59.999Z,2021-03-19T00:01:08.000Z,2021-03-19T22:30:16.000Z,2.15618066,2.15934859,1.96444354,2.00091657,900522.72,60728824.47
2021-03-18T00:00:00.000Z,2021-03-18T23:59:59.999Z,2021-03-18T00:13:08.000Z,2021-03-18T14:06:09.000Z,2.25110103,2.26944724,2.00601737,2.15629719,893748.09,65326323.77
2021-03-17T00:00:00.000Z,2021-03-17T23:59:59.999Z,2021-03-17T22:09:08.000Z,2021-03-17T12:00:10.000Z,2.09348042,2.31242689,1.89537098,2.25155378,1369410.58,68081983.28
2021-03-16T00:00:00.000Z,2021-03-16T23:59:59.999Z,2021-03-16T23:28:08.000Z,2021-03-16T06:23:08.000Z,1.7746345,2.23678171,1.6351462,2.09330403,1299900.82,63183981.25
2021-03-15T00:00:00.000Z,2021-03-15T23:59:59.999Z,2021-03-15T04:16:08.000Z,2021-03-15T19:06:08.000Z,1.99334794,2.00698705,1.7433247,1.7747712,1178260.31,53472397.55
2021-03-14T00:00:00.000Z,2021-03-14T23:59:59.999Z,2021-03-14T12:55:10.000Z,2021-03-14T06:15:09.000Z,1.99721693,2.11239833,1.92368413,1.99550604,1035382.14,59992001.62
2021-03-13T00:00:00.000Z,2021-03-13T23:59:59.999Z,2021-03-13T03:01:08.000Z,2021-03-13T23:58:08.000Z,2.11015946,2.18689565,1.99476111,1.99478898,1282334.76,59839087.24
2021-03-12T00:00:00.000Z,2021-03-12T23:59:59.999Z,2021-03-12T02:45:09.000Z,2021-03-12T21:26:07.000Z,2.21312551,2.27985678,1.99417024,2.11048163,1269774.47,63164769.24
2021-03-11T00:00:00.000Z,2021-03-11T23:59:59.999Z,2021-03-11T14:14:08.000Z,2021-03-11T06:58:08.000Z,2.22346564,2.33636887,2.15489587,2.20949627,999023.78,65996776.34
2021-03-10T00:00:00.000Z,2021-03-10T23:59:59.999Z,2021-03-10T13:49:07.000Z,2021-03-10T06:54:07.000Z,2.24366844,2.3437943,2.12459598,2.22389692,766724.66,66318503.23
2021-03-09T00:00:00.000Z,2021-03-09T23:59:59.999Z,2021-03-09T03:50:23.000Z,2021-03-09T13:02:08.000Z,2.52307665,2.57119664,2.20992228,2.24326416,1375966.39,66787196.4
2021-03-08T00:00:00.000Z,2021-03-08T23:59:59.999Z,2021-03-08T00:45:08.000Z,2021-03-08T14:40:10.000Z,2.59869245,2.65491975,2.48951494,2.52314642,1369915.26,75006779.8
2021-03-07T00:00:00.000Z,2021-03-07T23:59:59.999Z,2021-03-07T12:19:07.000Z,2021-03-07T04:32:07.000Z,2.23445591,2.72525191,2.12600271,2.59888203,1505405.2,77158606.19
2021-03-06T00:00:00.000Z,2021-03-06T23:59:59.999Z,2021-03-06T02:38:07.000Z,2021-03-06T16:26:07.000Z,2.63394884,2.71383598,2.06018175,2.2349916,1263060.35,66276224.09
2021-03-05T00:00:00.000Z,2021-03-05T23:59:59.999Z,2021-03-05T00:00:08.000Z,2021-03-05T08:59:07.000Z,2.93968926,2.93968926,2.42993424,2.63371334,1634193,78002498.28
2021-03-04T00:00:00.000Z,2021-03-04T23:59:59.999Z,2021-03-04T01:01:08.000Z,2021-03-04T22:14:08.000Z,3.43892013,3.48690385,2.89294644,2.93923457,1447134.53,86941759.26
2021-03-03T00:00:00.000Z,2021-03-03T23:59:59.999Z,2021-03-03T02:49:08.000Z,2021-03-03T15:48:07.000Z,3.45819639,3.51599066,3.22598449,3.43889773,1782569.13,101599664.6
2021-03-02T00:00:00.000Z,2021-03-02T23:59:59.999Z,2021-03-02T06:58:07.000Z,2021-03-02T21:04:08.000Z,3.58041609,3.66879531,3.38829245,3.45728909,1535527.78,102012078.7
